assay	cell_id	distil_id	id	pert_dose	pert_dose_unit	pert_id	pert_idose	pert_iname	pert_itime	pert_time	pert_time_unit	pert_type	sig_id
968	GO_screen	PC3	0	Sample_154_P2_E12_.GOScreen._I24.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Fulvestrant	0	0	0	0	Sample_154_P2_E12_.GOScreen._I24.sst.rma.gene.full.vs.chp.Signal
969	GO_screen	PC3	0	Sample_359_P4_G05_.GOScreen._N10.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Fulvestrant	0	0	0	0	Sample_359_P4_G05_.GOScreen._N10.sst.rma.gene.full.vs.chp.Signal
970	GO_screen	PC3	0	Sample_370_P4_H05_.GOScreen._P10.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Fulvestrant	0	0	0	0	Sample_370_P4_H05_.GOScreen._P10.sst.rma.gene.full.vs.chp.Signal
971	GO_screen	PC3	0	Sample_071_P1_F11_.GOScreen._K21.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Mocetinostat	0	0	0	0	Sample_071_P1_F11_.GOScreen._K21.sst.rma.gene.full.vs.chp.Signal
972	GO_screen	PC3	0	Sample_072_P1_F12_.GOScreen._K23.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Mocetinostat	0	0	0	0	Sample_072_P1_F12_.GOScreen._K23.sst.rma.gene.full.vs.chp.Signal
973	GO_screen	PC3	0	Sample_165_P2_F11_.GOScreen._K22.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Mocetinostat	0	0	0	0	Sample_165_P2_F11_.GOScreen._K22.sst.rma.gene.full.vs.chp.Signal
974	GO_screen	PC3	0	Sample_166_P2_F12_.GOScreen._K24.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Mocetinostat	0	0	0	0	Sample_166_P2_F12_.GOScreen._K24.sst.rma.gene.full.vs.chp.Signal
975	GO_screen	PC3	0	Sample_360_P4_G06_.GOScreen._N12.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Mocetinostat	0	0	0	0	Sample_360_P4_G06_.GOScreen._N12.sst.rma.gene.full.vs.chp.Signal
976	GO_screen	PC3	0	Sample_371_P4_H06_.GOScreen._P12.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Mocetinostat	0	0	0	0	Sample_371_P4_H06_.GOScreen._P12.sst.rma.gene.full.vs.chp.Signal
977	GO_screen	PC3	0	Sample_211_P3_B11_.GOScreen._D21.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Pimasertib	0	0	0	0	Sample_211_P3_B11_.GOScreen._D21.sst.rma.gene.full.vs.chp.Signal
978	GO_screen	PC3	0	Sample_212_P3_B12_.GOScreen._D23.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Pimasertib	0	0	0	0	Sample_212_P3_B12_.GOScreen._D23.sst.rma.gene.full.vs.chp.Signal
979	GO_screen	PC3	0	Sample_235_P3_D11_.GOScreen._H21.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Pimasertib	0	0	0	0	Sample_235_P3_D11_.GOScreen._H21.sst.rma.gene.full.vs.chp.Signal
980	GO_screen	PC3	0	Sample_236_P3_D12_.GOScreen._H23.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Pimasertib	0	0	0	0	Sample_236_P3_D12_.GOScreen._H23.sst.rma.gene.full.vs.chp.Signal
981	GO_screen	PC3	0	Sample_364_P4_G10_.GOScreen._N20.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Pimasertib	0	0	0	0	Sample_364_P4_G10_.GOScreen._N20.sst.rma.gene.full.vs.chp.Signal
982	GO_screen	PC3	0	Sample_375_P4_H10_.GOScreen._P20.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Pimasertib	0	0	0	0	Sample_375_P4_H10_.GOScreen._P20.sst.rma.gene.full.vs.chp.Signal
983	GO_screen	PC3	0	Sample_023_P1_B11_.GOScreen._C21.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Rapamycin	0	0	0	0	Sample_023_P1_B11_.GOScreen._C21.sst.rma.gene.full.vs.chp.Signal
984	GO_screen	PC3	0	Sample_024_P1_B12_.GOScreen._C23.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Rapamycin	0	0	0	0	Sample_024_P1_B12_.GOScreen._C23.sst.rma.gene.full.vs.chp.Signal
985	GO_screen	PC3	0	Sample_117_P2_B11_.GOScreen._C22.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Rapamycin	0	0	0	0	Sample_117_P2_B11_.GOScreen._C22.sst.rma.gene.full.vs.chp.Signal
986	GO_screen	PC3	0	Sample_118_P2_B12_.GOScreen._C24.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Rapamycin	0	0	0	0	Sample_118_P2_B12_.GOScreen._C24.sst.rma.gene.full.vs.chp.Signal
987	GO_screen	PC3	0	Sample_356_P4_G02_.GOScreen._N04.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Rapamycin	0	0	0	0	Sample_356_P4_G02_.GOScreen._N04.sst.rma.gene.full.vs.chp.Signal
988	GO_screen	PC3	0	Sample_367_P4_H02_.GOScreen._P04.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Rapamycin	0	0	0	0	Sample_367_P4_H02_.GOScreen._P04.sst.rma.gene.full.vs.chp.Signal
989	GO_screen	PC3	0	Sample_083_P1_G11_.GOScreen._M21.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Tanespimycin	0	0	0	0	Sample_083_P1_G11_.GOScreen._M21.sst.rma.gene.full.vs.chp.Signal
990	GO_screen	PC3	0	Sample_177_P2_G11_.GOScreen._M22.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Tanespimycin	0	0	0	0	Sample_177_P2_G11_.GOScreen._M22.sst.rma.gene.full.vs.chp.Signal
991	GO_screen	PC3	0	Sample_361_P4_G07_.GOScreen._N14.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Tanespimycin	0	0	0	0	Sample_361_P4_G07_.GOScreen._N14.sst.rma.gene.full.vs.chp.Signal
992	GO_screen	PC3	0	Sample_365_P4_G11_.GOScreen._N22.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Tanespimycin	0	0	0	0	Sample_365_P4_G11_.GOScreen._N22.sst.rma.gene.full.vs.chp.Signal
993	GO_screen	PC3	0	Sample_372_P4_H07_.GOScreen._P14.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Tanespimycin	0	0	0	0	Sample_372_P4_H07_.GOScreen._P14.sst.rma.gene.full.vs.chp.Signal
